id,data_inversa,dia_semana,horario,uf,br,km,municipio,causa_acidente,tipo_acidente,classificacao_acidente,fase_dia,sentido_via,condicao_metereologica,tipo_pista,tracado_via,uso_solo,pessoas,mortos,feridos_leves,feridos_graves,ilesos,ignorados,feridos,veiculos,latitude,longitude,regional,delegacia,uop
334156.0,2021-01-13,quarta-feira,10:05:00,MG,40.0,552,NOVA LIMA,Desrespeitar a preferência no cruzamento,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Sim,2,0,1,0,1,0,1,2,"-20,06084086","-43,97716423",SPRF-MG,DEL01-MG,UOP02-DEL01-MG
334169.0,2021-01-13,quarta-feira,12:18:00,MG,50.0,"99,4",UBERLANDIA,Manobra de mudança de faixa,Saída de leito carroçável,Com Vítimas Fatais,Pleno dia,Decrescente,Nublado,Dupla,Não Informado,Não,5,1,0,2,1,1,2,3,"-19,127352","-48,173278",SPRF-MG,DEL15-MG,UOP01-DEL15-MG
334248.0,2021-01-13,quarta-feira,18:30:00,MG,381.0,"932,4",EXTREMA,Falta de elemento de contenção que evite a saída do leito carroçável,Colisão frontal,Com Vítimas Feridas,Anoitecer,Crescente,Chuva,Dupla,Curva,Não,2,0,1,0,1,0,1,2,"-22,81198015","-46,28431295",SPRF-MG,DEL16-MG,UOP03-DEL16-MG
334249.0,2021-01-13,quarta-feira,14:30:00,MG,381.0,351,JOAO MONLEVADE,Ausência de reação do condutor,Saída de leito carroçável,Com Vítimas Fatais,Pleno dia,Crescente,Céu Claro,Simples,Ponte,Não,5,4,0,0,0,1,0,1,"-19,84644336","-43,16611234",SPRF-MG,DEL03-MG,UOP01-DEL03-MG
334252.0,2021-01-13,quarta-feira,18:20:00,MG,40.0,"737,9",SANTOS DUMONT,Demais falhas mecânicas ou elétricas,Capotamento,Sem Vítimas,Anoitecer,Decrescente,Nublado,Simples,Curva,Sim,1,0,0,0,1,0,0,1,"-21,38296999","-43,57033542",SPRF-MG,DEL05-MG,UOP01-DEL05-MG
334274.0,2021-01-13,quarta-feira,11:30:00,MG,116.0,250,TEOFILO OTONI,Ingestão de substâncias psicoativas pelo condutor,Colisão frontal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Desvio Temporário,Não,3,0,2,1,0,0,3,2,"-17,643226","-41,4971",SPRF-MG,DEL11-MG,UOP01-DEL11-MG
334276.0,2021-01-13,quarta-feira,14:40:00,MG,116.0,"218,6",CATUJI,Transitar na contramão,Colisão frontal,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Não Informado,Não,2,0,1,0,1,0,1,2,"-17,39235906","-41,52546224",SPRF-MG,DEL11-MG,UOP01-DEL11-MG
334296.0,2021-01-14,quinta-feira,06:15:00,MG,251.0,"478,2",FRANCISCO SA,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Simples,Reta,Sim,2,0,0,1,1,0,1,2,"-16,46906162","-43,49357156",SPRF-MG,DEL12-MG,UOP01-DEL12-MG
334310.0,2021-01-14,quinta-feira,06:35:00,MG,251.0,"449,7",GRAO MOGOL,Velocidade Incompatível,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Não Informado,Não,1,0,1,0,0,0,1,1,"-16,420528","-43,28967",SPRF-MG,DEL12-MG,UOP01-DEL12-MG
334319.0,2021-01-14,quinta-feira,08:30:00,MG,381.0,"935,1",EXTREMA,Velocidade Incompatível,Colisão lateral,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Simples,Curva,Não,3,0,1,0,1,1,1,2,"-22,82329661","-46,30805019",SPRF-MG,DEL16-MG,UOP03-DEL16-MG
334358.0,2021-01-14,quinta-feira,10:10:00,MG,381.0,362,JOAO MONLEVADE,Velocidade Incompatível,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Não Informado,Não,1,0,1,0,0,0,1,1,"-19,85643939","-43,24280693",SPRF-MG,DEL03-MG,UOP01-DEL03-MG
334434.0,2021-01-14,quinta-feira,09:30:00,MG,365.0,622,UBERLANDIA,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,1,0,1,0,1,2,"-18,90751667","-48,29937209",SPRF-MG,DEL15-MG,UOP01-DEL15-MG
334486.0,2021-01-15,sexta-feira,06:30:00,MG,381.0,340,BELA VISTA DE MINAS,Condutor Dormindo,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Curva,Não,1,0,1,0,0,0,1,1,"-19,84087497","-43,09635354",SPRF-MG,DEL03-MG,UOP01-DEL03-MG
334563.0,2021-01-15,sexta-feira,11:15:00,MG,50.0,"179,6",UBERABA,Pista esburacada,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Dupla,Curva,Não,1,0,1,0,0,0,1,1,"-19,77827047","-47,93140998",SPRF-MG,DEL13-MG,UOP01-DEL13-MG
334572.0,2021-01-15,sexta-feira,13:45:00,MG,267.0,"67,6",BICAS,Velocidade Incompatível,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,1,0,0,1,0,0,1,1,"-21,74168329","-43,10661899",SPRF-MG,DEL05-MG,UOP01-DEL05-MG
334576.0,2021-01-15,sexta-feira,14:50:00,MG,381.0,"443,4",SABARA,Transitar na contramão,Colisão frontal,Com Vítimas Fatais,Pleno dia,Decrescente,Céu Claro,Simples,Curva,Sim,2,1,0,0,1,0,0,2,"-19,822546","-43,817345",SPRF-MG,DEL01-MG,UOP01-DEL01-MG
334578.0,2021-01-15,sexta-feira,14:35:00,MG,381.0,926,ITAPEVA,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Dupla,Interseção de vias,Sim,4,0,0,1,2,1,1,3,"-22,78570092","-46,24148628",SPRF-MG,DEL16-MG,UOP03-DEL16-MG
334606.0,2021-01-15,sexta-feira,17:00:00,MG,381.0,"659,9",SANTO ANTONIO DO AMPARO,Ausência de reação do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Dupla,Reta,Não,2,0,1,0,1,0,1,2,"-21,02449291","-44,99763007",SPRF-MG,DEL04-MG,UOP02-DEL04-MG
334720.0,2021-01-16,sábado,02:50:00,MG,40.0,413,CURVELO,Reação tardia ou ineficiente do condutor,Colisão traseira,Com Vítimas Feridas,Plena Noite,Decrescente,Nublado,Simples,Curva,Não,3,0,1,0,2,0,1,2,"-19,13248388","-44,62252053",SPRF-MG,DEL02-MG,UOP01-DEL02-MG
334741.0,2021-01-16,sábado,04:00:00,MG,116.0,"179,9",CARAI,Transitar na contramão,Colisão lateral,Sem Vítimas,Amanhecer,Decrescente,Chuva,Simples,Curva,Não,4,0,0,0,4,0,0,3,"-17,082469","-41,484694",SPRF-MG,DEL11-MG,UOP01-DEL11-MG
334762.0,2021-01-16,sábado,03:00:00,MG,153.0,148,COMENDADOR GOMES,Velocidade Incompatível,Saída de leito carroçável,Com Vítimas Feridas,Amanhecer,Decrescente,Chuva,Simples,Interseção de vias,Não,1,0,1,0,0,0,1,1,"-19,63284117","-48,85120975",SPRF-MG,DEL13-MG,UOP02-DEL13-MG
334789.0,2021-01-16,sábado,10:20:00,MG,262.0,"799,7",UBERABA,Transitar no acostamento,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Dupla,Reta,Sim,3,0,1,0,0,2,1,2,"-19,77864246","-47,93629597",SPRF-MG,DEL13-MG,UOP01-DEL13-MG
334815.0,2021-01-16,sábado,12:00:00,MG,40.0,515,RIBEIRAO DAS NEVES,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Dupla,Reta,Sim,2,0,0,1,0,1,1,2,"-19,8090079","-44,09493479",SPRF-MG,DEL01-MG,UOP02-DEL01-MG
334824.0,2021-01-16,sábado,12:50:00,MG,116.0,"626,1",ORIZANIA,Transitar na contramão,Colisão frontal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,3,0,2,0,1,0,2,2,"-20,547563","-42,208299",SPRF-MG,DEL07-MG,UOP03-DEL07-MG
334826.0,2021-01-16,sábado,14:45:00,MG,381.0,839,SAO SEBASTIAO DA BELA VISTA,Manobra de mudança de faixa,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Dupla,Reta,Não,3,0,1,0,2,0,1,3,"-22,19834327","-45,85343083",SPRF-MG,DEL16-MG,UOP01-DEL16-MG
334905.0,2021-01-16,sábado,20:38:00,MG,381.0,"755,7",TRES CORACOES,Acessar a via sem observar a presença dos outros veículos,Colisão traseira,Sem Vítimas,Plena Noite,Decrescente,Nublado,Simples,Reta,Não,3,0,0,0,3,0,0,2,"-21,6960517","-45,36128707",SPRF-MG,DEL16-MG,UOP02-DEL16-MG
334915.0,2021-01-16,sábado,22:15:00,MG,40.0,"607,3",CONGONHAS,Conversão proibida,Colisão transversal,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,2,0,0,1,1,0,1,2,"-20,483615","-43,839349",SPRF-MG,DEL05-MG,UOP02-DEL05-MG
334971.0,2021-01-17,domingo,09:50:00,MG,365.0,665,MONTE ALEGRE DE MINAS,Mal súbito do condutor,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Múltipla,Reta,Sim,1,0,1,0,0,0,1,1,"-18,89197446","-48,68891308",SPRF-MG,DEL15-MG,UOP01-DEL15-MG
334990.0,2021-01-17,domingo,12:40:00,MG,381.0,"722,7",CARMO DA CACHOEIRA,Velocidade Incompatível,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Curva,Não,2,0,2,0,0,0,2,1,"-21,47729514","-45,20207819",SPRF-MG,DEL04-MG,UOP02-DEL04-MG
335053.0,2021-01-17,domingo,14:00:00,MG,116.0,711,MURIAE,Reação tardia ou ineficiente do condutor,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Simples,Curva,Não,2,0,1,0,1,0,1,1,"-21,18310032","-42,37036434",SPRF-MG,DEL07-MG,UOP02-DEL07-MG
335061.0,2021-01-17,domingo,18:00:00,MG,40.0,515,RIBEIRAO DAS NEVES,Desvio temporário,Colisão lateral mesmo sentido,Com Vítimas Feridas,Anoitecer,Crescente,Céu Claro,Dupla,Reta,Sim,3,0,1,0,2,0,1,3,"-19,8090079","-44,09493479",SPRF-MG,DEL01-MG,UOP02-DEL01-MG
335094.0,2021-01-17,domingo,22:45:00,MG,262.0,"483,6",BOM DESPACHO,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Plena Noite,Decrescente,Chuva,Simples,Não Informado,Não,2,0,1,0,1,0,1,2,"-19,78475619","-45,27534199",SPRF-MG,DEL08-MG,UOP03-DEL08-MG
335140.0,2021-01-17,domingo,21:30:00,MG,251.0,209,CACHOEIRA DE PAJEU,Ausência de reação do condutor,Colisão traseira,Com Vítimas Feridas,Plena Noite,Decrescente,Ignorado,Simples,Reta,Não,2,0,1,0,1,0,1,2,"-15,9039968","-41,53868225",SPRF-MG,DEL11-MG,UOP02-DEL11-MG
335142.0,2021-01-18,segunda-feira,06:35:00,MG,116.0,"602,6",SAO JOAO DO MANHUACU,Velocidade Incompatível,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Curva,Não,1,0,1,0,0,0,1,1,"-20,34697376","-42,14642112",SPRF-MG,DEL06-MG,UOP04-DEL06-MG
335184.0,2021-01-18,segunda-feira,07:10:00,MG,381.0,"600,2",CARMOPOLIS DE MINAS,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Não Informado,Não,5,0,2,0,3,0,2,2,"-20,60338234","-44,72053528",SPRF-MG,DEL04-MG,UOP01-DEL04-MG
335248.0,2021-01-18,segunda-feira,16:00:00,MG,365.0,589,UBERLANDIA,Ausência de sinalização,Colisão traseira,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,2,0,0,0,2,0,0,2,"-18,88216035","-48,03476866",SPRF-MG,DEL15-MG,UOP02-DEL15-MG
335252.0,2021-01-18,segunda-feira,16:20:00,MG,116.0,"6,3",DIVISA ALEGRE,Velocidade Incompatível,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Curva,Não,1,0,1,0,0,0,1,1,"-15,74952994","-41,33072084",SPRF-BA,DEL08-BA,UOP03-DEL08-BA
335257.0,2021-01-18,segunda-feira,15:15:00,MG,262.0,99,ABRE CAMPO,Demais Fenômenos da natureza,Eventos atípicos,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Curva,Não,1,0,1,0,0,0,1,1,"-20,2909942","-42,50611695",SPRF-MG,DEL03-MG,UOP03-DEL03-MG
335296.0,2021-01-18,segunda-feira,22:20:00,MG,459.0,"101,9",POUSO ALEGRE,Velocidade Incompatível,Tombamento,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Múltipla,Curva,Sim,1,0,0,1,0,0,1,1,"-22,22611868","-45,91147652",SPRF-MG,DEL16-MG,UOP01-DEL16-MG
335313.0,2021-01-19,terça-feira,01:10:00,MG,364.0,0,PLANURA,Mal súbito do condutor,Saída de leito carroçável,Com Vítimas Fatais,Plena Noite,Crescente,Chuva,Simples,Reta,Não,1,1,0,0,0,0,0,1,"-20,16034258","-48,68912285",SPRF-MG,DEL13-MG,UOP02-DEL13-MG
335319.0,2021-01-19,terça-feira,00:10:00,MG,381.0,"810,4",CAREACU,Demais falhas mecânicas ou elétricas,Incêndio,Sem Vítimas,Plena Noite,Decrescente,Nublado,Dupla,Reta,Não,1,0,0,0,1,0,0,1,"-22,04560399","-45,68921401",SPRF-MG,DEL16-MG,UOP02-DEL16-MG
335320.0,2021-01-18,segunda-feira,23:00:00,MG,365.0,594,ARAGUARI,Reação tardia ou ineficiente do condutor,Colisão frontal,Com Vítimas Feridas,Plena Noite,Decrescente,Nublado,Simples,Curva,Não,2,0,1,0,1,0,1,2,"-18,87258568","-48,07953688",SPRF-MG,DEL15-MG,UOP02-DEL15-MG
335377.0,2021-01-19,terça-feira,11:10:00,MG,381.0,869,POUSO ALEGRE,Desrespeitar a preferência no cruzamento,Colisão transversal,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Simples,Rotatória,Não,2,0,0,0,2,0,0,2,"-22,42671983","-45,97163217",SPRF-MG,DEL16-MG,UOP01-DEL16-MG
335432.0,2021-01-19,terça-feira,18:25:00,MG,381.0,"491,2",BETIM,Manobra de mudança de faixa,Colisão lateral,Com Vítimas Feridas,Anoitecer,Decrescente,Céu Claro,Dupla,Reta,Sim,3,0,1,0,2,0,1,2,"-19,97018187","-44,18210416",SPRF-MG,DEL01-MG,UOP03-DEL01-MG
335471.0,2021-01-19,terça-feira,20:30:00,MG,116.0,579,MANHUACU,Reação tardia ou ineficiente do condutor,Tombamento,Com Vítimas Feridas,Plena Noite,Decrescente,Nublado,Simples,Curva,Não,1,0,1,0,0,0,1,1,"-20,17836097","-42,18664844",SPRF-MG,DEL06-MG,UOP04-DEL06-MG
335478.0,2021-01-20,quarta-feira,02:45:00,MG,381.0,925,ITAPEVA,Carga excessiva e/ou mal acondicionada,Derramamento de carga,Sem Vítimas,Plena Noite,Crescente,Céu Claro,Dupla,Curva,Não,1,0,0,0,1,0,0,1,"-22,777207","-46,23911301",SPRF-MG,DEL16-MG,UOP03-DEL16-MG
335485.0,2021-01-20,quarta-feira,06:15:00,MG,381.0,349,JOAO MONLEVADE,Reação tardia ou ineficiente do condutor,Colisão traseira,Com Vítimas Feridas,Amanhecer,Decrescente,Céu Claro,Simples,Não Informado,Não,4,0,3,0,1,0,3,2,"-19,85680089","-43,10902119",SPRF-MG,DEL03-MG,UOP01-DEL03-MG
335536.0,2021-01-20,quarta-feira,10:50:00,MG,381.0,922,CAMANDUCAIA,Condutor usando celular,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Dupla,Curva,Não,2,0,1,0,1,0,1,2,"-22,76707833","-46,21789606",SPRF-MG,DEL16-MG,UOP03-DEL16-MG
335537.0,2021-01-20,quarta-feira,07:30:00,MG,267.0,"200,2",BOM JARDIM DE MINAS,Problema com o freio,Colisão lateral sentido oposto,Com Vítimas Fatais,Pleno dia,Crescente,Céu Claro,Simples,Curva,Não,2,1,0,0,1,0,0,2,"-21,93311108","-44,08851501",SPRF-MG,DEL05-MG,UOP01-DEL05-MG
335548.0,2021-01-20,quarta-feira,09:40:00,MG,116.0,793,ALEM PARAIBA,Pista esburacada,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Simples,Não Informado,Não,2,0,1,1,0,0,2,1,"-21,70195806","-42,72965349",SPRF-MG,DEL07-MG,UOP01-DEL07-MG
335562.0,2021-01-20,quarta-feira,12:00:00,MG,381.0,756,TRES CORACOES,Velocidade Incompatível,Colisão traseira,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,2,0,0,0,1,1,0,2,"-21,6960517","-45,36128707",SPRF-MG,DEL16-MG,UOP02-DEL16-MG
335668.0,2021-01-20,quarta-feira,22:30:00,MG,153.0,114,PRATA,Ausência de reação do condutor,Colisão lateral,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Não,3,0,2,0,1,0,2,2,"-19,34920801","-48,89751704",SPRF-MG,DEL15-MG,UOP03-DEL15-MG
335685.0,2021-01-21,quinta-feira,05:25:00,MG,40.0,"528,5",CONTAGEM,Reação tardia ou ineficiente do condutor,Colisão traseira,Com Vítimas Feridas,Amanhecer,Decrescente,Céu Claro,Dupla,Reta,Sim,2,0,0,1,1,0,1,2,"-19,90883179","-44,04436577",SPRF-MG,DEL01-MG,UOP02-DEL01-MG
335709.0,2021-01-20,quarta-feira,15:45:00,MG,381.0,"686,5",LAVRAS,Velocidade Incompatível,Tombamento,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Dupla,Curva,Não,1,0,0,0,1,0,0,1,"-21,20030689","-45,11944438",SPRF-MG,DEL04-MG,UOP02-DEL04-MG
335713.0,2021-01-21,quinta-feira,03:50:00,MG,116.0,"655,7",FERVEDOURO,Reação tardia ou ineficiente do condutor,Colisão traseira,Com Vítimas Feridas,Amanhecer,Crescente,Ignorado,Simples,Reta,Não,2,0,0,1,1,0,1,2,"-20,75548766","-42,29948736",SPRF-MG,DEL07-MG,UOP03-DEL07-MG
335834.0,2021-01-22,sexta-feira,00:00:00,MG,40.0,603,CONGONHAS,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Não Informado,Não,3,0,0,1,2,0,1,2,"-20,44326","-43,83981",SPRF-MG,DEL05-MG,UOP02-DEL05-MG
335840.0,2021-01-22,sexta-feira,01:15:00,MG,251.0,"449,7",GRAO MOGOL,Velocidade Incompatível,Colisão com objeto,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Curva,Não,1,0,1,0,0,0,1,1,"-16,420528","-43,28967",SPRF-MG,DEL12-MG,UOP01-DEL12-MG
335876.0,2021-01-22,sexta-feira,07:30:00,MG,381.0,"933,2",EXTREMA,Condutor Dormindo,Colisão com objeto,Com Vítimas Fatais,Pleno dia,Decrescente,Sol,Dupla,Reta,Não,5,1,3,1,0,0,4,2,"-22,79692847","-46,25449289",SPRF-MG,DEL16-MG,UOP03-DEL16-MG
335879.0,2021-01-22,sexta-feira,08:15:00,MG,262.0,"755,5",SACRAMENTO,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Rotatória,Não,2,0,1,0,1,0,1,2,"-19,64307255","-47,51054764",SPRF-MG,DEL13-MG,UOP01-DEL13-MG
335899.0,2021-01-22,sexta-feira,06:10:00,MG,262.0,"5,2",MARTINS SOARES,Velocidade Incompatível,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Curva,Não,1,0,1,0,0,0,1,1,"-20,25760679","-41,80160407",SPRF-MG,DEL06-MG,UOP04-DEL06-MG
335914.0,2021-01-22,sexta-feira,13:50:00,MG,40.0,"597,3",OURO PRETO,Frear bruscamente,Engavetamento,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Interseção de vias,Não,3,0,1,0,2,0,1,3,"-20,42042719","-43,88163686",SPRF-MG,DEL05-MG,UOP02-DEL05-MG
335949.0,2021-01-22,sexta-feira,17:40:00,MG,381.0,"517,5",IGARAPE,Ausência de reação do condutor,Colisão traseira,Com Vítimas Feridas,Anoitecer,Crescente,Céu Claro,Dupla,Reta,Não,2,0,1,0,1,0,1,2,"-20,11382303","-44,30720801",SPRF-MG,DEL04-MG,UOP03-DEL04-MG
336016.0,2021-01-23,sábado,01:15:00,MG,381.0,"774,3",CAMPANHA,Condutor Dormindo,Saída de leito carroçável,Com Vítimas Fatais,Plena Noite,Crescente,Nublado,Dupla,Não Informado,Não,2,1,0,0,0,1,0,1,"-21,78757662","-45,43818712",SPRF-MG,DEL16-MG,UOP02-DEL16-MG
336024.0,2021-01-23,sábado,03:20:00,MG,381.0,"575,5",ITAGUARA,Condutor Dormindo,Colisão traseira,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Dupla,Reta,Não,2,0,1,0,1,0,1,2,"-20,47362595","-44,58422842",SPRF-MG,DEL04-MG,UOP01-DEL04-MG
336189.0,2021-01-23,sábado,21:15:00,MG,262.0,"406,9",PARA DE MINAS,Ingestão de álcool pelo condutor,Colisão traseira,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Dupla,Não Informado,Não,2,0,1,0,1,0,1,2,"-19,88649","-44,599007",SPRF-MG,DEL01-MG,UOP03-DEL01-MG
336259.0,2021-01-24,domingo,06:15:00,MG,365.0,"3,3",MONTES CLAROS,Manobra de mudança de faixa,Colisão frontal,Com Vítimas Fatais,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,4,3,0,0,1,0,0,2,"-16,7919445","-43,89583206",SPRF-MG,DEL12-MG,UOP01-DEL12-MG
336279.0,2021-01-24,domingo,08:45:00,MG,381.0,811,CAREACU,Condutor Dormindo,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Não,2,0,2,0,0,0,2,1,"-22,05313393","-45,6960471",SPRF-MG,DEL16-MG,UOP02-DEL16-MG
336294.0,2021-01-24,domingo,07:10:00,MG,365.0,"704,5",MONTE ALEGRE DE MINAS,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Amanhecer,Crescente,Céu Claro,Múltipla,Reta,Não,3,0,0,2,1,0,2,2,"-18,88169079","-49,03599797",SPRF-MG,DEL15-MG,UOP03-DEL15-MG
336295.0,2021-01-24,domingo,09:50:00,MG,381.0,367,SAO GONCALO DO RIO ABAIXO,Velocidade Incompatível,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Simples,Curva,Não,2,0,1,0,1,0,1,2,"-19,84959351","-43,27455396",SPRF-MG,DEL03-MG,UOP01-DEL03-MG
336308.0,2021-01-24,domingo,11:30:00,MG,251.0,479,FRANCISCO SA,Ausência de reação do condutor,Colisão com objeto,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,2,0,0,0,2,0,0,2,"-16,47506025","-43,50030081",SPRF-MG,DEL12-MG,UOP01-DEL12-MG
336364.0,2021-01-24,domingo,18:30:00,MG,116.0,"638,3",DIVINO,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Anoitecer,Decrescente,Chuva,Simples,Reta,Não,4,0,2,0,1,1,2,2,"-20,62913944","-42,22696066",SPRF-MG,DEL07-MG,UOP03-DEL07-MG
336458.0,2021-01-25,segunda-feira,04:20:00,MG,262.0,"461,1",NOVA SERRANA,Condutor Dormindo,Colisão frontal,Com Vítimas Fatais,Amanhecer,Decrescente,Céu Claro,Simples,Reta,Não,2,1,1,0,0,0,1,2,"-19,80886165","-45,11947632",SPRF-MG,DEL08-MG,UOP03-DEL08-MG
336515.0,2021-01-25,segunda-feira,11:30:00,MG,267.0,"286,5",BAEPENDI,Velocidade Incompatível,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Curva,Não,1,0,1,0,0,0,1,1,"-21,92584814","-44,78302002",SPRF-MG,DEL17-MG,UOP01-DEL17-MG
336555.0,2021-01-25,segunda-feira,15:00:00,MG,40.0,196,JOAO PINHEIRO,Ausência de reação do condutor,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,2,0,1,0,1,0,1,1,"-17,99610525","-45,84316191",SPRF-MG,DEL14-MG,UOP02-DEL14-MG
336577.0,2021-01-25,segunda-feira,13:35:00,MG,365.0,"409,7",PATOS DE MINAS,Entrada inopinada do pedestre,Atropelamento de Pedestre,Com Vítimas Fatais,Pleno dia,Crescente,Céu Claro,Múltipla,Reta,Não,2,1,0,0,1,0,0,1,"-18,65228912","-46,51471573",SPRF-MG,DEL10-MG,UOP01-DEL10-MG
336584.0,2021-01-25,segunda-feira,16:40:00,MG,381.0,"619,6",OLIVEIRA,Condutor deixou de manter distância do veículo da frente,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Não Informado,Não,3,0,2,0,1,0,2,2,"-20,77747317","-44,78250849",SPRF-MG,DEL04-MG,UOP01-DEL04-MG
336608.0,2021-01-25,segunda-feira,16:51:00,MG,381.0,"941,5",EXTREMA,Chuva,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Dupla,Reta,Não,4,0,1,0,2,1,1,3,"-22,86021873","-46,34260711",SPRF-MG,DEL16-MG,UOP03-DEL16-MG
336677.0,2021-01-26,terça-feira,05:40:00,MG,381.0,"483,1",BETIM,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Com Vítimas Feridas,Amanhecer,Decrescente,Céu Claro,Dupla,Curva,Sim,2,0,1,0,1,0,1,2,"-19,95594491","-44,10721699",SPRF-MG,DEL01-MG,UOP03-DEL01-MG
336685.0,2021-01-25,segunda-feira,16:30:00,MG,381.0,484,BETIM,Manobra de mudança de faixa,Colisão lateral,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Curva,Sim,2,0,1,0,1,0,1,2,"-19,95531717","-44,11722196",SPRF-MG,DEL01-MG,UOP03-DEL01-MG
336692.0,2021-01-26,terça-feira,06:00:00,MG,153.0,53,MONTE ALEGRE DE MINAS,Condutor Dormindo,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Não,2,0,1,0,1,0,1,2,"-18,848","-49,08971",SPRF-MG,DEL15-MG,UOP03-DEL15-MG
336693.0,2021-01-26,terça-feira,07:30:00,MG,365.0,590,ARAGUARI,Falta de elemento de contenção que evite a saída do leito carroçável,Saída de leito carroçável,Com Vítimas Fatais,Pleno dia,Crescente,Céu Claro,Simples,Não Informado,Não,4,1,0,2,1,0,2,2,"-18,88309889","-48,04310394",SPRF-MG,DEL15-MG,UOP02-DEL15-MG
